final_rank,fips,county_name,state,final_risk_score,final_risk_tier,risk_quadrant,probability_score,probability_tier,impact_score,impact_tier,infrastructure_vulnerability_score,infrastructure_tier,predicted_risk_score,predicted_risk_tier,risk_direction,risk_change,trajectory,predicted_gdp_impact_pct,prediction_ci_low,prediction_ci_high,confidence_flag,top_shap_driver,shap_breakdown,industry_source,top_industries,total_gdp_m,wui_housing_fraction,wui_data_available,predicted_gdp_loss_m,estimated_loss_m,total_loss_low_m,total_loss_high_m,estimated_wage_loss_m,is_rural,population_density,rural_industry_source,rural_gdp_data_quality,rural_training_coverage,rural_prediction_confidence
442,20093,Kearny County,KS,0.32023166610396453,Moderate,Low Probability / Low Impact,0.29947058554910266,Moderate,0.48312938100744884,Moderate,0.6883096127760174,Vulnerable,0.32034817667648263,Moderate,→ Stable,0.0001165105725181026,At Risk,-12.426501274108887,-13.256501274108887,-11.596501274108887,Medium,unemployment_rate ↓ (-1.977),unemployment_rate: -1.977  |  drought_weeks_before: +1.036  |  private_well_proxy_pct: -0.535  |  wage_base_m: -0.315  |  industry_sensitivity: -0.307  |  gdp_per_capita: -0.280  |  water_vulnerability_score: +0.127  |  fire_frequency: +0.084,FOIA,"General Automotive Repair | Vending Machine Operators | General Freight Trucking, Local",296.91249999999997,0.010752688172043,True,0.3967294150052527,0.9918235375131317,0.872804713011556,1.1108423620147074,0.21026658995278394,True,4.478124572824088,FOIA,surveyed,0,low
443,16077,Power County,ID,0.3200335711733008,Moderate,Low Probability / Low Impact,0.3388927479831195,Moderate,0.43091738559631565,Moderate,0.6533196067033065,Vulnerable,0.3201268284941522,Moderate,→ Stable,9.325732085141425e-05,At Risk,-8.267684936523438,-9.097684936523438,-7.437684936523437,Medium,drought_weeks_before ↑ (+1.269),drought_weeks_before: +1.269  |  unemployment_rate: +0.274  |  industry_sensitivity: +0.268  |  private_well_proxy_pct: +0.240  |  wage_base_m: -0.132  |  fire_frequency: +0.108  |  gdp_per_capita: -0.026  |  water_vulnerability_score: -0.010,FOIA,"Hardware Stores | General Freight Trucking, Local",543.2975,0.2921348314606741,True,13.122149042339538,32.805372605848845,28.868727893146986,36.74201731855071,6.954738992439956,True,5.722219135419917,FOIA,surveyed,0,low
444,48159,Franklin County,TX,0.3197372414496774,Moderate,Low Probability / High Impact,0.2467096472466317,Low,0.631565198218023,High,0.42996609222376847,Moderate,0.3197925707234059,Moderate,→ Stable,5.532927372847718e-05,At Risk,-10.211917877197266,-11.041917877197266,-9.381917877197266,Medium,drought_weeks_before ↑ (+1.475),drought_weeks_before: +1.475  |  gdp_per_capita: -1.326  |  private_well_proxy_pct: +0.330  |  water_vulnerability_score: -0.329  |  fire_frequency: -0.324  |  industry_sensitivity: -0.256  |  wage_base_m: +0.250  |  unemployment_rate: +0.228,FOIA,Broilers and Other Meat Type | Electrical Contractors,966.65,0.234230693652977,True,23.121732552295818,57.80433138073954,50.867811615050805,64.74085114642828,12.254518252716784,True,36.99343509464083,FOIA,surveyed,0,low
445,48001,Anderson County,TX,0.31912345096488437,Moderate,Low Probability / Low Impact,0.3077783408689187,Moderate,0.47407955267223384,Moderate,0.64629862936931,Vulnerable,0.31886089706249987,Moderate,→ Stable,-0.00026255390238449916,At Risk,-9.74933910369873,-10.57933910369873,-8.91933910369873,Medium,gdp_per_capita ↓ (-0.810),gdp_per_capita: -0.810  |  drought_weeks_before: +0.620  |  wage_base_m: +0.465  |  fire_frequency: +0.171  |  water_vulnerability_score: +0.163  |  unemployment_rate: -0.123  |  private_well_proxy_pct: +0.085  |  industry_sensitivity: -0.060,FOIA,Hotels (except Casino Hotels) and Motels | Limited-Service Restaurants | Lessors of Nonresidential Buildings (except Miniwarehouses),5329.030000000001,0.4700213600914013,True,244.1973441828627,610.4933604571568,537.234157202298,683.7525637120156,129.42459241691725,False,54.697223929223796,FOIA,surveyed,0,low
446,48055,Caldwell County,TX,0.3183802819482439,Moderate,Low Probability / Low Impact,0.3157971209321887,Moderate,0.4866059704359766,Moderate,0.4616967891204773,Moderate,0.3181276628250279,Moderate,→ Stable,-0.00025261912321600244,At Risk,-11.636063575744629,-12.466063575744629,-10.806063575744629,Medium,gdp_per_capita ↓ (-1.016),gdp_per_capita: -1.016  |  drought_weeks_before: +0.651  |  fire_frequency: -0.490  |  water_vulnerability_score: -0.337  |  wage_base_m: +0.281  |  industry_sensitivity: -0.248  |  unemployment_rate: -0.125  |  private_well_proxy_pct: -0.094,FOIA,Full-Service Restaurants | Caterers | Semiconductor Machinery Manufacturing,4517.4875,0.2718725196898467,True,142.9118881582934,357.27972039573353,314.4061539482455,400.1532868432215,75.74330072389552,False,86.96975985279344,FOIA,surveyed,0,low
447,27071,Koochiching County,MN,0.31720442487674594,Moderate,Low Probability / Low Impact,0.3174621677486949,Moderate,0.4416646128255235,Moderate,0.7667955286492475,Critical,0.31728074936441153,Moderate,→ Stable,7.632448766559108e-05,At Risk,-10.619094848632812,-11.449094848632813,-9.789094848632812,Medium,gdp_per_capita ↓ (-1.257),gdp_per_capita: -1.257  |  fire_frequency: +0.531  |  unemployment_rate: +0.447  |  industry_sensitivity: +0.275  |  water_vulnerability_score: -0.254  |  drought_weeks_before: +0.248  |  private_well_proxy_pct: -0.198  |  wage_base_m: -0.152,FOIA,Other Personal Care Services | Interurban and Rural Bus Transportation | Pet and Pet Supplies Stores,1036.7,0.764658200486355,True,84.17981148798896,210.4495287199724,185.19558527357572,235.70347216636907,44.61530008863415,True,3.8417808320659024,FOIA,surveyed,0,low
448,48325,Medina County,TX,0.31712844033057574,Moderate,Low Probability / Low Impact,0.364760930859289,Moderate,0.42494907792678255,Moderate,0.4201568831626994,Moderate,0.3168413520910414,Moderate,→ Stable,-0.0002870882395343277,At Risk,-8.152691841125488,-8.982691841125488,-7.322691841125488,Medium,private_well_proxy_pct ↑ (+0.977),private_well_proxy_pct: +0.977  |  drought_weeks_before: +0.930  |  gdp_per_capita: -0.753  |  water_vulnerability_score: +0.613  |  fire_frequency: +0.301  |  unemployment_rate: +0.151  |  industry_sensitivity: -0.073  |  wage_base_m: -0.039,FOIA,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Sta | Nursery and Garden Centers | Commercial and Industrial Machinery and Equipment (except Automotive a,4944.0325,0.6940900275594569,True,279.76807113408483,699.4201778352121,615.4897564949866,783.3505991754375,148.27707770106497,True,39.68307502635131,FOIA,surveyed,0,low
449,49005,Cache County,UT,0.31602459801836985,Moderate,Low Probability / Low Impact,0.3596254580415094,Moderate,0.4143755512312931,Moderate,0.5399149270047134,Vulnerable,0.31520812691873074,Moderate,→ Stable,-0.0008164710996391156,At Risk,-11.384340286254883,-12.214340286254883,-10.554340286254883,Medium,drought_weeks_before ↑ (+2.099),drought_weeks_before: +2.099  |  unemployment_rate: -1.951  |  gdp_per_capita: -1.242  |  wage_base_m: -0.519  |  private_well_proxy_pct: +0.428  |  industry_sensitivity: +0.293  |  fire_frequency: -0.274  |  water_vulnerability_score: +0.041,FOIA,All Other Miscellaneous Wood Product Manufacturing | Other Commercial and Industrial Machinery and Equipment Rental and Lea | Limited-Service Restaurants,12454.11,0.3885639877552885,True,550.9131178045114,1377.2827945112786,1212.0088591699252,1542.5567298526319,291.98395243639106,False,118.12512718009216,FOIA,surveyed,0,low
450,8027,Custer County,CO,0.31577495224845037,Moderate,Low Probability / Low Impact,0.2930575476749272,Moderate,0.4952170780551868,Moderate,0.6282829883069753,Vulnerable,0.3158584396593022,Moderate,→ Stable,8.348741085184574e-05,At Risk,-9.882014274597168,-10.712014274597168,-9.052014274597168,Medium,drought_weeks_before ↑ (+0.508),drought_weeks_before: +0.508  |  fire_frequency: +0.478  |  gdp_per_capita: -0.378  |  wage_base_m: +0.309  |  industry_sensitivity: -0.250  |  unemployment_rate: -0.195  |  water_vulnerability_score: -0.127  |  private_well_proxy_pct: +0.033,FOIA,"Hotels (except Casino Hotels) and Motels | All Other Miscellaneous Schools and Instruction | All Other Professional, Scientific, and Technical Services",524.73,0.4926946107784431,True,25.5481338768536,63.87033469213401,56.20589452907793,71.53477485519008,13.54051095473241,True,6.875468775808054,FOIA,surveyed,0,low
451,48485,Wichita County,TX,0.315263797698254,Moderate,Low Probability / Low Impact,0.32341275731259145,Moderate,0.47761395023195025,Moderate,0.4122479847898726,Moderate,0.314531302859286,Moderate,→ Stable,-0.0007324948389680341,Resilient,-12.112072944641113,-12.942072944641113,-11.282072944641113,Medium,gdp_per_capita ↓ (-1.121),gdp_per_capita: -1.121  |  drought_weeks_before: +0.573  |  wage_base_m: -0.508  |  industry_sensitivity: -0.436  |  fire_frequency: -0.432  |  water_vulnerability_score: -0.221  |  private_well_proxy_pct: +0.202  |  unemployment_rate: +0.089,FOIA,Hotels (except Casino Hotels) and Motels | Limited-Service Restaurants | Car Washes,11727.1925,0.4593022208613267,True,652.3956808289284,1630.989202072321,1435.2704978236427,1826.7079063209994,345.7697108393321,False,206.93570514648826,FOIA,surveyed,1,low
452,20019,Chautauqua County,KS,0.3148347053821305,Moderate,Low Probability / Low Impact,0.3005015093404502,Moderate,0.45797198234709835,Moderate,0.8074361284867551,Critical,0.31495089579400254,Moderate,→ Stable,0.00011619041187205248,At Risk,-10.90909194946289,-11.73909194946289,-10.07909194946289,Medium,drought_weeks_before ↑ (+1.407),drought_weeks_before: +1.407  |  water_vulnerability_score: -1.334  |  fire_frequency: -0.706  |  wage_base_m: +0.506  |  private_well_proxy_pct: -0.355  |  gdp_per_capita: -0.258  |  industry_sensitivity: +0.160  |  unemployment_rate: -0.069,FOIA,Motor Vehicle Body Manufacturing | Supermarkets and Other Grocery (except Convenience) Stores | Other Personal and Household Goods Repair and Maintenance,262.33500000000004,0.5855263157894737,True,16.756806621976907,41.892016554942266,36.8649745683492,46.919058541535335,8.88110750964776,True,5.287056588003087,FOIA,surveyed,0,low
453,48381,Randall County,TX,0.31408383354285835,Moderate,Low Probability / Low Impact,0.30710720555886456,Moderate,0.4602397105697744,Moderate,0.7024377520919295,Vulnerable,0.313134832156937,Moderate,→ Stable,-0.0009490013859213553,At Risk,-9.396540641784668,-10.226540641784668,-8.566540641784668,Medium,drought_weeks_before ↑ (+1.367),drought_weeks_before: +1.367  |  gdp_per_capita: -0.629  |  fire_frequency: -0.590  |  private_well_proxy_pct: +0.340  |  water_vulnerability_score: -0.316  |  unemployment_rate: +0.308  |  wage_base_m: +0.286  |  industry_sensitivity: +0.097,FOIA,New Single-Family Housing Construction (except Operative Builders) | Limited-Service Restaurants | Pet and Pet Supplies Stores,13358.5825,0.3382234030264526,True,424.5531116673706,1061.3827791684266,934.0168456682154,1188.7487126686376,225.01314918370645,False,157.8909424779585,FOIA,surveyed,0,low
454,8075,Logan County,CO,0.31328240303697746,Moderate,Low Probability / Low Impact,0.2875475854608372,Moderate,0.4934434374044744,Moderate,0.6797064190570838,Vulnerable,0.3133019331131977,Moderate,→ Stable,1.9530076220242165e-05,At Risk,-9.401330947875977,-10.231330947875977,-8.571330947875976,Medium,drought_weeks_before ↑ (+1.745),drought_weeks_before: +1.745  |  unemployment_rate: -1.239  |  private_well_proxy_pct: +0.630  |  gdp_per_capita: -0.443  |  fire_frequency: +0.404  |  industry_sensitivity: -0.287  |  water_vulnerability_score: +0.061  |  wage_base_m: -0.013,FOIA,"Hotels (except Casino Hotels) and Motels | Beer, Wine, and Liquor Stores | Farm Machinery and Equipment Manufacturing",1952.275,0.4119750807568066,True,75.61383783645682,189.03459459114208,166.35044324020504,211.7187459420791,40.075334053322116,True,11.447303082401328,FOIA,surveyed,0,low
455,48161,Freestone County,TX,0.3131252790057489,Moderate,Low Probability / High Impact,0.2815426446550469,Moderate,0.5112573490138167,High,0.6275306650679419,Vulnerable,0.31310988580036286,Moderate,→ Stable,-1.5393205386016184e-05,At Risk,-9.832096099853516,-10.662096099853516,-9.002096099853516,Medium,gdp_per_capita ↓ (-0.850),gdp_per_capita: -0.850  |  unemployment_rate: +0.537  |  drought_weeks_before: +0.402  |  wage_base_m: -0.295  |  water_vulnerability_score: +0.294  |  private_well_proxy_pct: +0.255  |  fire_frequency: +0.138  |  industry_sensitivity: -0.053,FOIA,Gasoline Stations with Convenience Stores | Recreational and Vacation Camps (except Campgrounds) | Pharmacies and Drug Stores,1836.355,0.1491694352159468,True,26.932867960855408,67.33216990213852,59.252309513881904,75.41203029039514,14.274420019253366,True,22.56727858535246,FOIA,surveyed,0,low
456,48293,Limestone County,TX,0.31148923015190877,Moderate,Low Probability / High Impact,0.2724036734185524,Moderate,0.5147710948374478,High,0.7011712058805856,Vulnerable,0.31147085103189653,Moderate,→ Stable,-1.8379120012235184e-05,At Risk,-9.516275405883789,-10.34627540588379,-8.686275405883789,Medium,drought_weeks_before ↑ (+1.453),drought_weeks_before: +1.453  |  gdp_per_capita: -0.881  |  water_vulnerability_score: -0.529  |  private_well_proxy_pct: +0.397  |  wage_base_m: +0.134  |  unemployment_rate: +0.103  |  industry_sensitivity: +0.103  |  fire_frequency: -0.037,FOIA,Gasoline Stations with Convenience Stores | Other Poultry Production | Hotels (except Casino Hotels) and Motels,2019.1574999999998,0.3626543209876543,True,69.68351591969308,174.2087897992327,153.30373502332478,195.1138445751406,36.932263437437335,True,24.51895784323471,FOIA,surveyed,0,low
457,48153,Floyd County,TX,0.31119645291914544,Moderate,Low Probability / Low Impact,0.301401998174379,Moderate,0.46258160666304543,Moderate,0.718289943582364,Vulnerable,0.31129803516418597,Moderate,→ Stable,0.00010158224504053237,At Risk,-8.650407791137695,-9.480407791137695,-7.820407791137695,Medium,gdp_per_capita ↓ (-1.225),gdp_per_capita: -1.225  |  drought_weeks_before: +1.199  |  fire_frequency: +0.583  |  unemployment_rate: +0.394  |  private_well_proxy_pct: +0.297  |  industry_sensitivity: +0.274  |  wage_base_m: +0.266  |  water_vulnerability_score: -0.180,FOIA,Pharmacies and Drug Stores | Supermarkets and Other Grocery (except Convenience) Stores,459.78000000000003,0.0376488666922781,True,1.4974025371975026,3.743506342993756,3.294285581834506,4.192727104153007,0.7936233447146764,True,5.329272090817553,FOIA,surveyed,0,low
458,6077,San Joaquin County,CA,0.3109099481106422,Moderate,Low Probability / Low Impact,0.3828122809584481,Moderate,0.4133817085038836,Moderate,0.29006975244685074,Moderate,0.3059507323666384,Moderate,→ Stable,-0.00495921574400382,Resilient,-11.575390815734863,-12.405390815734863,-10.745390815734863,Medium,unemployment_rate ↑ (+1.178),unemployment_rate: +1.178  |  gdp_per_capita: -0.987  |  drought_weeks_before: -0.416  |  fire_frequency: -0.285  |  industry_sensitivity: -0.065  |  wage_base_m: +0.001,FOIA,Hotels (except Casino Hotels) and Motels | Gasoline Stations with Convenience Stores | Car Washes,83229.1025,0.0347699172409953,True,334.97664713613835,837.4416178403459,736.9486236995044,937.9346119811873,177.53762298215332,False,567.4019815577509,FOIA,surveyed,12,high
459,48077,Clay County,TX,0.31079086653014476,Moderate,Low Probability / High Impact,0.26509479331923835,Moderate,0.5116564353516238,High,0.8132896084511358,Critical,0.3108458514775481,Moderate,→ Stable,5.498494740335813e-05,At Risk,-11.103666305541992,-11.933666305541992,-10.273666305541992,Medium,gdp_per_capita ↓ (-0.818),gdp_per_capita: -0.818  |  wage_base_m: -0.385  |  private_well_proxy_pct: +0.178  |  water_vulnerability_score: -0.155  |  drought_weeks_before: +0.148  |  unemployment_rate: +0.128  |  fire_frequency: +0.079  |  industry_sensitivity: -0.019,FOIA,"Hotels (except Casino Hotels) and Motels | General Freight Trucking, Long Distance, Truckload | Facilities Support Services",963.8775,0.6628972509261064,True,70.94706961596447,177.36767403991115,156.08355315512185,198.65179492470048,37.60194689646117,True,9.54481202910837,FOIA,surveyed,0,low
460,31157,Scotts Bluff County,NE,0.3107836170653659,Moderate,Low Probability / Low Impact,0.3507561884437134,Moderate,0.4111573582198092,Moderate,0.5948774335235236,Vulnerable,0.31069573584687227,Moderate,→ Stable,-8.788121849362396e-05,At Risk,-10.580146789550781,-11.410146789550781,-9.750146789550781,Medium,unemployment_rate ↓ (-1.457),unemployment_rate: -1.457  |  drought_weeks_before: +0.945  |  private_well_proxy_pct: -0.235  |  wage_base_m: +0.205  |  water_vulnerability_score: +0.110  |  gdp_per_capita: +0.097  |  industry_sensitivity: +0.037  |  fire_frequency: -0.023,FOIA,"All Other Professional, Scientific, and Technical Services | Meat Markets | Veterinary Services",3400.6925,0.415726931005214,True,149.57782572954113,373.94456432385283,329.0712166049905,418.81791204271514,79.2762476366568,True,48.557301645031714,FOIA,surveyed,0,low
461,30047,Lake County,MT,0.31051434962385677,Moderate,Low Probability / Low Impact,0.34344852598251807,Moderate,0.4000862231399229,Moderate,0.7627453579693645,Critical,0.31046153117248687,Moderate,→ Stable,-5.2818451369895936e-05,Resilient,-9.493403434753418,-10.323403434753418,-8.663403434753418,Medium,gdp_per_capita ↓ (-1.246),gdp_per_capita: -1.246  |  fire_frequency: +1.243  |  unemployment_rate: +0.515  |  industry_sensitivity: -0.161  |  private_well_proxy_pct: +0.134  |  drought_weeks_before: +0.110  |  wage_base_m: +0.104  |  water_vulnerability_score: +0.068,FOIA,"Sporting and Recreational Goods and Supplies Merchant Wholesalers | Supermarkets and Other Grocery (except Convenience) Stores | Plumbing, Heating, and Air-Conditioning Contractors",2305.775,0.5645515558267236,True,123.57837265163117,308.9459316290779,271.8724198335886,346.01944342456727,65.49653750536453,True,21.541570527894947,FOIA,surveyed,2,medium
